order_id,customer_id,order_ts,status,quantity,unit_price
3800,95,2023-05-12 07:19:29,COMPLETED,24,751.48
3801,259,2025-09-23 08:46:05,COMPLETED,9,285.30
3802,355,2024-07-31 20:43:48,REFUNDED,12,19.84
3803,472,2023-11-28 18:25:28,CANCELLED,4,553.39
3804,308,2024-03-04 14:00:21,PENDING,3,615.84
3805,70,2023-09-20 06:52:44,COMPLETED,17,316.68
3806,270,2023-07-22 23:20:25,COMPLETED,20,854.66
3807,267,2023-07-27 15:28:16,COMPLETED,2,168.19
3808,181,2023-07-01 16:05:07,CANCELLED,11,632.16
3809,151,2025-01-31 01:40:40,COMPLETED,11,137.49
3810,479,2025-03-04 19:31:31,COMPLETED,24,642.31
3811,292,2023-10-04 17:23:18,COMPLETED,13,571.07
3812,486,2024-08-01 09:34:18,COMPLETED,25,280.95
3813,312,2023-11-21 17:57:02,COMPLETED,18,416.19
3814,300,2023-03-01 10:00:29,COMPLETED,11,705.85
3815,81,2024-08-22 05:01:27,COMPLETED,4,201.19
3816,292,2023-09-29 18:27:03,CANCELLED,17,389.76
3817,469,2023-06-21 00:56:11,COMPLETED,11,851.77
3818,2,2023-01-21 08:01:37,COMPLETED,18,100.24
3819,56,2025-02-17 22:44:34,REFUNDED,19,847.42
3820,119,2023-06-18 00:47:42,REFUNDED,5,768.49
3821,488,2024-02-26 14:09:59,CANCELLED,17,267.50
3822,9,2025-08-12 21:21:50,REFUNDED,25,700.04
3823,273,2025-01-08 10:00:38,COMPLETED,9,160.13
3824,181,2023-09-20 20:35:58,REFUNDED,17,8.82
3825,432,2025-03-12 03:14:38,CANCELLED,8,709.66
3826,23,2025-04-25 21:47:03,CANCELLED,18,174.06
3827,360,2023-11-10 09:31:29,COMPLETED,16,362.31
3828,191,2024-07-28 12:25:32,CANCELLED,9,424.55
3829,387,2025-03-21 13:52:09,REFUNDED,1,812.81
3830,57,2025-06-14 10:33:05,CANCELLED,17,736.38
3831,124,2023-11-09 05:17:56,COMPLETED,10,574.99
3832,28,2025-08-25 13:58:12,COMPLETED,11,863.75
3833,166,2023-03-28 00:56:26,COMPLETED,24,597.42
3834,5,2024-09-30 02:27:13,PENDING,9,723.64
3835,342,2025-07-30 01:50:49,COMPLETED,3,264.65
3836,185,2024-11-29 12:02:56,REFUNDED,19,282.06
3837,389,2025-08-06 17:32:29,CANCELLED,2,368.20
3838,377,2024-10-26 00:33:26,COMPLETED,9,683.15
3839,13,2023-05-26 02:12:57,COMPLETED,2,343.34
3840,241,2023-01-28 15:01:15,PENDING,10,282.13
3841,240,2024-09-17 21:44:27,CANCELLED,6,63.30
3842,65,2023-06-01 06:02:40,PENDING,21,666.65
3843,96,2025-03-06 03:47:42,PENDING,1,541.77
3844,211,2024-09-22 02:54:03,CANCELLED,7,849.19
3845,99,2025-01-25 19:05:08,COMPLETED,14,533.43
3846,308,2025-03-29 23:54:32,COMPLETED,25,27.70
3847,104,2025-01-23 11:34:05,COMPLETED,9,253.74
3848,313,2023-01-29 00:54:04,PENDING,2,235.11
3849,469,2024-09-27 01:43:41,CANCELLED,1,140.34
3850,376,2025-04-03 18:22:58,COMPLETED,23,829.95
3851,493,2025-01-08 03:52:31,COMPLETED,1,35.05
3852,493,2024-01-23 17:19:55,COMPLETED,11,32.78
3853,122,2023-04-08 07:01:01,REFUNDED,14,618.70
3854,463,2023-09-20 21:23:47,REFUNDED,14,543.46
3855,332,2024-11-13 04:52:21,COMPLETED,20,190.22
3856,2,2023-09-14 20:36:53,COMPLETED,18,485.79
3857,295,2025-03-03 07:33:58,COMPLETED,11,690.98
3858,2899,2025-01-16 04:42:23,REFUNDED,24,605.81
3859,233,2025-08-27 02:48:26,COMPLETED,7,88.41
3860,113,2023-02-17 16:59:22,PENDING,23,764.90
3861,402,2024-09-10 23:18:06,CANCELLED,4,731.51
3862,456,2025-04-05 01:44:29,COMPLETED,22,35.74
3863,381,2024-12-02 20:23:27,COMPLETED,7,183.26
3864,161,2023-09-22 06:31:47,REFUNDED,9,103.57
3865,3,2025-07-23 23:47:23,COMPLETED,17,457.52
3866,405,2023-04-04 12:18:36,COMPLETED,24,473.71
3867,155,2023-07-01 04:49:16,COMPLETED,14,73.19
3868,105,2024-08-16 13:52:01,PENDING,23,138.46
3869,55,2025-01-09 21:25:55,REFUNDED,11,404.49
3870,358,2023-04-29 18:16:04,REFUNDED,16,734.36
3871,446,2023-11-05 13:48:05,COMPLETED,10,525.59
3872,238,2024-12-27 10:40:19,COMPLETED,17,385.41
3873,180,2023-03-22 22:12:14,COMPLETED,20,491.39
3874,209,2023-01-31 07:20:35,COMPLETED,4,391.56
3875,373,2025-06-30 12:40:21,REFUNDED,11,695.04
3876,393,2023-04-30 03:19:37,CANCELLED,22,474.45
3877,147,2023-11-17 20:27:07,COMPLETED,12,319.09
3878,249,2023-12-29 09:26:08,COMPLETED,15,68.57
3879,69,2024-05-07 13:51:50,COMPLETED,11,291.27
3880,423,2024-02-29 03:30:26,COMPLETED,9,438.05
3881,343,2024-04-29 01:37:09,COMPLETED,2,416.48
3882,271,2023-09-19 01:42:01,COMPLETED,19,149.80
3883,428,2023-02-21 02:08:37,COMPLETED,7,175.31
3884,307,2024-05-03 09:12:52,CANCELLED,2,506.42
3885,411,2023-02-06 18:28:37,REFUNDED,12,631.07
3886,435,2023-10-24 04:24:12,COMPLETED,17,87.60
3887,12,2025-06-22 09:12:25,COMPLETED,16,510.01
3888,378,2023-05-10 02:39:29,PENDING,12,623.42
3889,294,2023-07-29 09:04:26,CANCELLED,4,550.84
3890,442,2024-09-16 15:55:59,CANCELLED,13,575.29
3891,360,2024-10-07 11:18:14,REFUNDED,3,744.53
3892,88,2023-10-25 06:09:07,PENDING,20,819.74
3893,425,2024-06-17 11:55:51,COMPLETED,20,136.69
3894,203,2024-07-16 05:11:52,COMPLETED,20,380.71
3895,266,2025-09-03 20:49:10,CANCELLED,12,283.81
3896,45,2025-07-06 06:21:42,PENDING,3,326.11
3897,167,2024-07-20 20:20:54,COMPLETED,4,350.67
3898,285,2023-05-03 23:52:14,PENDING,7,638.73
3899,185,2024-12-19 08:41:00,REFUNDED,22,752.92
3900,398,2023-11-19 09:58:22,COMPLETED,3,783.31
3901,128,2025-03-14 09:34:17,PENDING,11,864.77
3902,16,2023-08-23 11:13:46,COMPLETED,6,731.33
3903,135,2025-01-06 11:15:58,REFUNDED,0,114.76
3904,16,2023-02-01 00:16:56,CANCELLED,13,779.99
3905,317,2025-04-27 14:42:13,CANCELLED,6,475.84
3906,427,2025-01-24 01:15:10,PENDING,17,897.88
3907,197,2025-06-29 22:21:56,PENDING,18,897.87
3908,52,2023-07-11 01:48:58,REFUNDED,7,35.25
3909,453,2023-02-13 18:30:48,REFUNDED,3,789.00
3910,46,2023-08-13 02:05:07,CANCELLED,16,535.06
3911,130,2024-05-06 07:45:36,COMPLETED,2,610.64
3912,143,2025-01-03 20:13:43,COMPLETED,24,230.51
3913,290,2023-09-01 11:15:03,COMPLETED,11,524.45
3914,497,2023-01-09 01:44:40,REFUNDED,7,101.18
3915,189,2023-03-16 16:07:20,REFUNDED,20,92.08
3916,460,2024-04-24 00:49:10,COMPLETED,19,399.47
3917,455,2024-02-27 20:37:40,COMPLETED,18,193.39
3918,33,2025-06-09 17:32:21,CANCELLED,6,240.58
3919,106,2023-12-11 00:40:54,COMPLETED,5,472.46
3920,346,2024-08-15 05:43:00,REFUNDED,24,288.26
3921,144,2025-01-24 14:00:39,COMPLETED,19,469.67
3922,334,2024-11-03 05:14:36,CANCELLED,20,734.63
3923,284,2025-06-23 04:30:40,COMPLETED,3,607.45
3924,89,2023-03-10 19:17:51,PENDING,21,6.58
3925,155,2023-04-07 21:59:25,REFUNDED,10,742.24
3926,238,2024-03-03 03:47:46,REFUNDED,13,30.13
3927,373,2023-10-26 18:46:14,COMPLETED,11,653.32
3928,119,2024-06-18 20:35:14,REFUNDED,5,887.01
3929,394,2024-11-07 00:28:59,COMPLETED,18,836.82
3930,407,2024-04-09 00:43:15,COMPLETED,13,237.93
3931,67,2024-11-10 13:59:26,COMPLETED,25,590.60
3932,125,2025-03-15 16:03:34,PENDING,19,140.96
3933,299,2025-07-21 05:50:37,REFUNDED,0,448.18
3934,19,2025-05-10 00:11:18,REFUNDED,19,699.93
3935,224,2024-06-02 10:15:40,REFUNDED,8,563.24
3936,62,2024-08-28 16:06:49,PENDING,16,347.58
3937,49,2023-01-25 02:07:44,PENDING,4,295.08
3938,119,2023-02-10 09:50:08,COMPLETED,3,636.88
3939,145,2023-01-18 20:15:07,REFUNDED,20,251.27
3940,467,2024-09-18 03:50:44,CANCELLED,16,667.13
3941,308,2025-06-18 02:24:16,COMPLETED,10,801.74
3942,138,2024-05-31 11:28:03,COMPLETED,15,450.77
3943,473,2024-07-30 12:21:17,COMPLETED,22,219.05
3944,207,2024-04-28 01:05:17,PENDING,3,71.93
3945,296,2024-12-18 10:56:17,COMPLETED,2,169.34
3946,124,2024-12-22 19:05:19,REFUNDED,3,427.24
3947,221,2023-07-29 02:19:22,REFUNDED,20,755.34
3948,234,2024-01-26 09:12:24,COMPLETED,24,243.38
3949,163,2025-02-02 11:05:05,COMPLETED,24,852.61
3950,222,2024-12-02 03:57:21,CANCELLED,12,559.52
3951,97,2023-04-05 21:54:46,COMPLETED,25,254.14
3952,74,2023-05-08 23:39:12,COMPLETED,24,141.33
3953,209,2023-11-20 21:17:05,COMPLETED,12,648.02
3954,63,2025-08-12 02:50:32,REFUNDED,4,631.94
3955,38,2024-10-07 03:08:28,COMPLETED,13,699.06
3956,101,2025-07-07 04:13:46,CANCELLED,3,477.51
3957,184,2023-03-01 02:54:41,CANCELLED,16,625.67
3958,347,2023-12-03 18:04:18,COMPLETED,17,839.08
3959,293,2023-09-15 04:01:10,COMPLETED,9,850.47
3960,217,2023-12-06 09:35:15,COMPLETED,7,656.35
3961,220,2025-05-19 01:43:53,COMPLETED,14,142.66
3962,466,2024-03-05 17:13:19,REFUNDED,21,482.27
3963,357,2025-07-28 10:00:05,CANCELLED,25,226.03
3964,120,2023-01-20 22:50:47,COMPLETED,11,891.97
3965,262,2023-02-05 16:11:22,REFUNDED,5,258.42
3966,70,2023-03-24 16:35:10,COMPLETED,1,358.29
3967,391,2023-11-02 05:29:50,COMPLETED,9,636.14
3968,370,2025-03-16 04:49:13,COMPLETED,17,611.04
3969,173,2023-09-08 01:09:55,COMPLETED,8,398.35
3970,84,2025-05-15 10:53:59,COMPLETED,5,579.10
3971,268,2023-05-07 04:54:53,COMPLETED,16,656.27
3972,382,2025-09-03 17:24:13,COMPLETED,12,642.79
3973,278,2024-11-15 13:37:12,CANCELLED,25,321.41
3974,480,2025-02-15 17:04:30,COMPLETED,19,122.21
3975,63,2024-02-19 07:37:09,COMPLETED,-1,196.98
3976,205,2024-12-10 21:03:29,COMPLETED,23,481.38
3977,52,2023-09-26 08:15:26,COMPLETED,6,853.70
3978,315,2024-10-14 04:32:41,COMPLETED,21,466.84
3979,234,2023-03-08 20:14:24,REFUNDED,23,259.44
3980,308,2025-01-20 13:27:13,PENDING,19,230.16
3981,132,2025-04-25 07:01:40,CANCELLED,12,460.63
3982,43,2024-05-21 07:44:32,CANCELLED,20,394.73
3983,252,2023-07-16 09:56:39,CANCELLED,8,480.37
3984,352,2025-01-08 20:15:36,COMPLETED,20,294.16
3985,149,2024-04-26 10:53:41,COMPLETED,4,250.23
3986,458,2025-04-22 18:18:00,PENDING,8,613.29
3987,51,2025-06-13 16:58:00,COMPLETED,21,49.18
3988,8,2025-05-26 11:02:42,REFUNDED,5,437.08
3989,286,2024-05-30 02:54:13,COMPLETED,12,497.77
3990,81,2024-10-15 17:27:02,COMPLETED,10,423.31
3991,394,2023-11-18 07:45:40,PENDING,5,810.49
3992,210,2024-01-02 01:55:00,REFUNDED,18,164.93
3993,231,2023-04-18 19:36:41,COMPLETED,5,897.02
3994,324,2024-11-18 03:36:06,PENDING,11,757.59
3995,298,2023-07-06 23:39:21,PENDING,5,56.98
3996,268,2024-10-13 23:28:37,COMPLETED,13,229.41
3997,47,2024-06-06 08:23:03,REFUNDED,22,95.43
3998,287,2025-09-12 00:18:34,REFUNDED,19,344.77
3999,443,2023-08-26 11:09:39,PENDING,14,79.71
4000,395,2025-08-18 13:22:18,REFUNDED,17,285.27
4001,207,2023-07-05 15:37:14,COMPLETED,6,604.17
4002,208,2024-05-10 03:22:06,COMPLETED,10,213.35
4003,135,2023-03-01 15:33:14,COMPLETED,12,71.77
4004,103,2025-02-09 11:32:41,COMPLETED,24,526.73
4005,32,2025-08-27 10:51:49,COMPLETED,17,430.52
4006,282,2023-09-15 00:39:47,REFUNDED,19,888.65
4007,229,2023-02-10 23:31:30,COMPLETED,14,855.64
4008,377,2025-07-02 07:46:36,COMPLETED,2,817.63
4009,369,2025-06-10 05:52:02,COMPLETED,7,656.31
4010,215,2023-07-19 17:50:36,CANCELLED,23,196.45
4011,364,2023-07-09 17:28:14,PENDING,24,305.00
4012,77,2024-09-07 05:03:47,CANCELLED,17,154.38
4013,428,2024-06-02 02:11:46,COMPLETED,7,675.13
4014,126,2025-07-05 18:58:06,COMPLETED,6,568.09
4015,233,2023-04-06 04:28:39,REFUNDED,24,308.06
4016,50,2023-03-19 17:17:32,COMPLETED,6,227.41
4017,370,2025-06-08 11:43:47,CANCELLED,3,107.80
4018,376,2024-12-30 00:25:38,CANCELLED,6,180.96
4019,418,2023-03-29 00:58:20,COMPLETED,12,190.93
4020,345,2024-06-02 04:48:59,COMPLETED,18,667.48
4021,207,2025-01-28 02:41:37,REFUNDED,22,830.18
4022,365,2024-06-29 11:56:19,PENDING,11,84.67
4023,473,2023-06-25 19:44:13,REFUNDED,2,557.49
4024,389,2023-12-14 01:52:24,PENDING,9,275.22
4025,252,2023-12-31 12:56:32,COMPLETED,21,791.82
4026,210,2024-03-25 08:39:34,COMPLETED,14,543.22
4027,177,2025-04-27 23:20:44,PENDING,6,94.85
4028,305,2025-05-04 11:19:28,COMPLETED,13,450.70
4029,444,2023-02-24 16:02:42,COMPLETED,13,692.80
4030,25,2025-03-06 04:53:24,REFUNDED,21,459.57
4031,27,2024-12-07 12:26:59,CANCELLED,24,591.72
4032,332,2023-08-04 18:11:55,REFUNDED,9,490.55
4033,376,2024-06-09 15:17:12,CANCELLED,11,502.59
4034,22,2025-03-01 03:06:23,PENDING,20,457.73
4035,44,2025-08-19 22:03:28,COMPLETED,8,448.78
4036,243,2023-01-04 19:09:50,COMPLETED,5,178.87
4037,376,2024-11-10 01:29:18,COMPLETED,17,798.61
4038,246,2023-03-16 18:57:40,PENDING,2,182.31
4039,384,2025-04-09 11:30:33,COMPLETED,21,537.10
4040,124,2023-05-19 11:31:33,REFUNDED,18,302.75
4041,292,2023-10-22 17:24:13,COMPLETED,22,804.06
4042,74,2024-05-07 17:04:03,COMPLETED,5,40.21
4043,12,2023-04-13 02:03:45,PENDING,20,40.16
4044,349,2025-08-12 23:20:48,COMPLETED,11,63.08
4045,265,2023-08-28 00:59:03,COMPLETED,4,225.65
4046,331,2024-01-09 23:32:28,CANCELLED,24,855.39
4047,207,2024-01-17 06:01:50,COMPLETED,2,606.53
4048,372,2023-07-16 11:53:22,PENDING,25,66.43
4049,463,2023-02-15 00:44:05,COMPLETED,1,617.45
4050,370,2025-07-02 13:58:36,COMPLETED,19,351.01
4051,71,2025-04-19 00:29:05,PENDING,23,368.89
4052,235,2025-06-13 07:32:37,REFUNDED,13,20.08
4053,422,2023-11-22 20:35:36,PENDING,7,392.68
4054,286,2024-08-06 06:51:58,COMPLETED,22,881.43
4055,92,2024-11-21 13:33:43,COMPLETED,16,828.29
4056,293,2024-05-12 06:55:48,REFUNDED,12,889.21
4057,10,2024-08-30 02:05:43,COMPLETED,24,843.09
4058,296,2025-04-03 02:04:03,COMPLETED,19,448.35
4059,23,2023-12-25 03:44:28,COMPLETED,13,714.63
4060,341,2023-06-30 22:36:09,COMPLETED,2,724.35
4061,407,2025-04-04 20:21:55,COMPLETED,10,448.54
4062,444,2024-03-11 12:56:40,PENDING,11,849.29
4063,189,2025-09-26 23:05:08,CANCELLED,17,55.38
4064,26,2024-01-15 02:43:41,PENDING,21,242.70
4065,116,2024-01-19 16:27:33,COMPLETED,-1,61.26
4066,200,2023-11-26 20:48:15,COMPLETED,22,328.72
4067,94,2023-04-21 02:17:50,CANCELLED,-1,800.10
4068,278,2024-08-24 00:00:51,REFUNDED,2,201.36
4069,331,2023-07-29 11:44:53,PENDING,11,527.71
4070,384,2025-05-04 07:11:30,COMPLETED,18,450.95
4071,262,2023-12-05 11:01:44,COMPLETED,8,153.87
4072,307,2024-04-11 10:23:32,REFUNDED,3,636.73
4073,416,2023-02-11 04:32:52,COMPLETED,9,358.22
4074,292,2024-10-28 02:21:08,COMPLETED,25,29.77
4075,66,2023-04-06 07:21:42,PENDING,10,799.33
4076,63,2023-10-10 13:37:45,COMPLETED,12,335.86
4077,110,2023-06-22 03:35:33,COMPLETED,7,414.61
4078,178,2023-12-06 03:12:58,COMPLETED,22,311.41
4079,196,2024-11-18 17:24:30,CANCELLED,23,60.77
4080,159,2025-09-07 10:20:08,COMPLETED,11,649.24
4081,18,2024-01-08 03:17:27,PENDING,11,682.55
4082,218,2024-04-11 15:51:23,CANCELLED,6,747.36
4083,289,2023-09-01 23:36:14,REFUNDED,14,734.99
4084,318,2024-04-21 09:55:30,COMPLETED,20,575.18
4085,6318,2024-04-15 04:36:37,CANCELLED,2,870.37
4086,236,2024-01-29 14:33:14,PENDING,16,169.35
4087,130,2023-01-14 03:58:23,REFUNDED,24,618.83
4088,238,2025-08-11 04:57:53,REFUNDED,16,20.79
4089,118,2025-04-13 13:57:32,PENDING,11,343.13
4090,411,2023-11-25 09:34:55,PENDING,18,307.70
4091,365,2023-12-23 09:15:09,COMPLETED,23,433.96
4092,198,2023-05-16 09:16:45,COMPLETED,10,219.53
4093,367,2023-11-30 21:35:42,COMPLETED,11,508.94
4094,23,2023-05-25 07:12:25,REFUNDED,19,803.62
4095,226,2024-12-13 00:30:19,COMPLETED,19,617.35
4096,362,2025-08-02 05:41:38,COMPLETED,13,723.32
4097,247,2023-10-07 07:37:43,COMPLETED,4,230.30
4098,115,2025-01-06 07:15:38,CANCELLED,6,797.20
4099,310,2023-04-11 08:25:16,COMPLETED,1,23.62
4100,235,2024-04-22 20:23:10,COMPLETED,4,289.48
4101,116,2024-08-19 01:08:29,CANCELLED,13,554.35
4102,12,2025-04-05 03:16:38,REFUNDED,11,59.26
4103,37,2024-03-11 06:42:28,COMPLETED,25,681.12
4104,167,2023-02-09 09:00:12,COMPLETED,9,599.35
4105,163,2025-07-08 05:57:31,COMPLETED,2,745.70
4106,58,2024-12-02 20:49:42,COMPLETED,7,648.12
4107,50,2024-09-11 14:56:42,COMPLETED,4,399.99
4108,482,2025-01-18 22:15:41,CANCELLED,21,611.11
4109,250,2024-10-23 08:47:33,REFUNDED,11,42.74
4110,370,2023-03-27 09:55:13,COMPLETED,0,737.56
4111,89,2025-01-14 09:17:14,COMPLETED,13,386.10
4112,136,2023-02-18 16:57:25,COMPLETED,5,536.08
4113,429,2024-10-01 16:48:32,COMPLETED,21,699.65
4114,475,2024-10-02 16:51:52,CANCELLED,19,533.04
4115,260,2023-01-21 09:50:52,COMPLETED,20,213.30
4116,106,2024-07-21 22:27:05,COMPLETED,16,852.15
4117,461,2024-11-24 06:27:38,PENDING,1,508.82
4118,403,2024-05-27 22:35:41,REFUNDED,4,707.40
4119,20,2024-05-02 00:42:24,PENDING,18,557.20
4120,486,2023-08-26 21:00:27,CANCELLED,22,185.11
4121,120,2023-09-21 08:33:25,COMPLETED,3,754.35
4122,357,2023-02-10 19:13:30,COMPLETED,22,261.54
4123,241,2023-06-24 00:42:40,PENDING,12,611.57
4124,344,2023-12-08 19:57:18,PENDING,14,217.14
4125,329,2023-05-27 10:26:57,CANCELLED,10,167.49
4126,273,2024-12-10 17:22:25,CANCELLED,13,887.64
4127,15,2025-06-08 10:17:49,PENDING,16,649.03
4128,472,2025-08-02 11:29:24,REFUNDED,5,778.02
4129,187,2023-11-03 20:12:39,COMPLETED,16,698.11
4130,402,2023-11-29 19:15:58,COMPLETED,15,744.27
4131,22,2023-06-06 16:14:03,COMPLETED,2,266.15
4132,40,2023-02-20 12:55:12,COMPLETED,8,710.09
4133,312,2025-06-07 05:10:46,COMPLETED,12,737.10
4134,479,2024-12-16 22:20:55,COMPLETED,21,761.25
4135,468,2024-12-06 07:57:24,COMPLETED,24,804.10
4136,238,2024-09-22 08:03:11,CANCELLED,13,314.51
4137,84,2024-03-01 23:23:43,REFUNDED,13,794.26
4138,97,2023-07-06 18:32:52,CANCELLED,18,167.25
4139,386,2024-12-09 07:30:18,CANCELLED,7,399.30
4140,339,2024-03-19 15:18:26,COMPLETED,8,347.74
4141,53,2024-07-01 18:34:51,COMPLETED,11,333.59
4142,21,2023-01-22 00:28:53,CANCELLED,17,795.30
4143,29,2024-09-19 03:36:54,COMPLETED,23,661.84
4144,400,2023-02-04 13:06:45,CANCELLED,23,175.45
4145,358,2025-04-12 04:17:25,PENDING,6,814.48
4146,460,2024-02-07 19:09:13,COMPLETED,19,91.81
4147,69,2024-09-16 07:31:54,PENDING,19,426.61
4148,361,2023-03-28 14:18:02,COMPLETED,3,550.63
4149,34,2023-02-08 12:00:12,PENDING,13,500.24
4150,363,2023-01-30 02:00:40,REFUNDED,20,20.12
4151,78,2023-10-31 04:09:08,COMPLETED,21,466.78
4152,263,2024-09-08 11:40:31,PENDING,6,64.76
4153,288,2024-03-13 15:41:24,COMPLETED,16,787.02
4154,256,2024-10-02 14:31:16,CANCELLED,25,558.17
4155,337,2024-04-08 11:21:44,PENDING,20,138.17
4156,416,2024-11-08 20:33:21,COMPLETED,24,778.33
4157,489,2025-08-06 21:43:02,COMPLETED,12,488.08
4158,31,2025-03-28 08:18:04,COMPLETED,23,444.97
4159,426,2023-09-25 20:40:04,COMPLETED,24,412.52
4160,21,2025-08-07 01:47:21,PENDING,24,463.78
4161,458,2023-03-17 18:31:22,REFUNDED,3,740.10
4162,414,2024-06-23 03:16:24,COMPLETED,4,790.61
4163,281,2025-06-16 15:19:41,PENDING,11,431.32
4164,95,2025-07-03 20:50:15,REFUNDED,9,154.72
4165,106,2023-12-27 20:47:38,COMPLETED,25,578.93
4166,209,2025-03-20 00:42:14,COMPLETED,16,725.08
4167,358,2023-12-24 19:28:57,COMPLETED,7,353.81
4168,121,2024-09-07 13:32:07,COMPLETED,4,735.41
4169,411,2024-10-05 18:32:40,COMPLETED,4,669.76
4170,7,2025-03-08 20:41:11,PENDING,2,80.78
4171,285,2023-10-12 04:39:14,PENDING,3,57.72
4172,69,2023-01-17 00:25:40,COMPLETED,22,347.27
4173,403,2023-09-17 08:21:48,REFUNDED,5,604.83
4174,222,2023-03-04 21:25:10,PENDING,14,505.96
4175,55,2023-10-30 23:55:08,COMPLETED,5,674.29
4176,214,2025-01-14 03:14:42,PENDING,23,416.18
4177,461,2025-05-02 14:55:22,COMPLETED,4,864.44
4178,256,2025-06-05 11:00:38,COMPLETED,11,475.33
4179,17,2024-06-13 14:07:28,COMPLETED,12,439.19
4180,39,2025-09-11 21:13:46,REFUNDED,1,537.16
4181,134,2023-12-16 20:43:39,PENDING,19,257.34
4182,386,2025-03-20 20:52:47,COMPLETED,23,619.28
4183,302,2025-05-20 12:28:44,PENDING,21,597.89
4184,21,2024-09-23 05:46:58,COMPLETED,11,474.49
4185,318,2023-07-19 01:19:09,REFUNDED,9,858.80
4186,392,2024-09-03 16:05:33,COMPLETED,24,864.64
4187,402,2025-09-13 07:23:11,CANCELLED,17,775.09
4188,211,2023-10-14 23:53:48,PENDING,24,512.05
4189,306,2025-06-14 12:46:10,REFUNDED,3,661.24
4190,169,2024-01-27 10:58:18,COMPLETED,21,327.62
4191,164,2023-07-01 10:31:28,REFUNDED,11,470.06
4192,270,2025-07-05 16:20:03,PENDING,24,246.39
4193,78,2023-03-01 09:58:42,REFUNDED,13,618.00
4194,211,2025-09-23 13:13:08,PENDING,13,657.46
4195,200,2023-12-15 08:51:33,COMPLETED,2,522.77
4196,247,2024-03-14 11:54:23,COMPLETED,20,274.18
4197,441,2023-10-04 03:27:01,COMPLETED,22,603.17
4198,206,2024-04-11 21:24:18,COMPLETED,14,159.98
4199,40,2025-03-27 14:09:57,COMPLETED,21,225.99
4200,32,2025-04-29 17:12:28,REFUNDED,13,153.45
4201,225,2023-03-07 05:46:23,CANCELLED,8,199.09
4202,298,2025-09-21 04:52:13,CANCELLED,2,778.52
4203,331,2025-02-15 21:45:10,REFUNDED,11,189.66
4204,418,2024-11-21 03:27:42,COMPLETED,10,339.56
4205,479,2023-11-19 01:46:09,COMPLETED,9,293.73
4206,201,2025-08-23 09:41:52,COMPLETED,18,75.85
4207,308,2023-10-19 21:01:45,CANCELLED,14,288.24
4208,23,2023-04-14 23:19:35,CANCELLED,12,386.50
4209,465,2025-01-18 09:23:11,COMPLETED,13,595.26
4210,236,2025-01-02 17:19:19,COMPLETED,7,52.25
4211,4925,2023-04-02 18:46:29,PENDING,11,170.08
4212,313,2024-05-02 12:50:05,COMPLETED,17,804.83
4213,126,2023-12-06 00:12:54,COMPLETED,21,661.41
4214,49,2025-03-18 14:13:23,CANCELLED,15,597.51
4215,321,2023-05-23 02:55:38,PENDING,13,514.46
4216,342,2023-08-05 05:45:36,COMPLETED,25,613.65
4217,13,2023-10-06 04:43:18,PENDING,19,893.58
4218,418,2025-09-16 06:26:51,COMPLETED,15,193.32
4219,462,2024-07-08 00:59:28,REFUNDED,7,749.49
4220,265,2025-07-03 08:24:17,COMPLETED,10,893.19
4221,270,2023-08-20 11:57:41,COMPLETED,9,246.79
4222,349,2025-03-18 19:30:17,COMPLETED,17,312.99
4223,447,2023-10-26 00:00:15,COMPLETED,12,722.08
4224,58,2025-05-19 07:50:09,CANCELLED,17,262.62
4225,369,2024-08-30 15:58:20,PENDING,4,482.00
4226,350,2024-11-29 03:50:38,PENDING,16,790.19
4227,217,2024-09-05 20:27:24,COMPLETED,18,752.67
4228,276,2025-06-06 18:03:46,REFUNDED,14,93.22
4229,212,2024-12-13 11:00:43,CANCELLED,24,561.88
4230,423,2023-03-18 15:41:41,COMPLETED,19,192.68
4231,422,2023-09-30 17:14:26,CANCELLED,24,678.72
4232,349,2024-08-27 13:51:21,COMPLETED,24,545.16
4233,327,2023-05-23 22:00:13,COMPLETED,14,740.71
4234,424,2023-02-25 10:26:47,PENDING,7,853.29
4235,7308,2023-05-30 12:12:01,COMPLETED,15,104.03
4236,442,2024-02-11 05:41:16,REFUNDED,23,447.34
4237,284,2024-06-30 21:06:46,COMPLETED,12,537.65
4238,11,2025-02-07 12:49:35,PENDING,7,429.48
4239,276,2023-10-26 20:47:35,REFUNDED,2,200.84
4240,125,2023-04-29 12:09:37,PENDING,10,546.63
4241,460,2025-07-20 10:15:03,CANCELLED,16,899.68
4242,310,2023-11-22 13:58:29,COMPLETED,4,211.24
4243,408,2023-11-08 13:42:05,CANCELLED,18,9.05
4244,298,2024-03-19 06:55:38,REFUNDED,15,530.31
4245,74,2023-12-07 14:52:21,CANCELLED,25,600.56
4246,116,2024-02-28 16:58:51,PENDING,8,626.02
4247,183,2024-08-24 05:38:10,COMPLETED,9,327.61
4248,299,2025-08-29 01:08:33,COMPLETED,23,551.64
4249,193,2023-05-18 08:20:26,COMPLETED,24,131.78
4250,300,2025-04-16 08:21:41,COMPLETED,-1,747.71
4251,162,2024-01-27 09:33:56,PENDING,-1,858.50
4252,126,2023-02-20 03:39:21,COMPLETED,14,822.37
4253,335,2023-06-11 03:39:20,REFUNDED,23,112.93
4254,25,2023-11-18 22:01:38,PENDING,15,690.33
